date_mutation,valeur_fonciere,code_postal,section,type_local,surface_relle_bati,nombre_pieces_principales,surface_terrain
2017-01-16,172500.0,33320,BC,Maison,76.0,4.0,127.0
2017-10-27,323000.0,33320,BK,Maison,116.0,4.0,425.0
2018-04-23,236600.0,33320,AR,Maison,77.0,4.0,354.0
2018-06-29,340000.0,33320,AM,Maison,92.0,4.0,552.0
2014-02-26,340570.0,33320,AY,Maison,128.0,5.0,800.0
2015-02-11,245000.0,33320,AM,Maison,95.0,4.0,325.0
2015-10-15,251450.0,33320,AR,Maison,104.0,6.0,616.0
2016-10-05,290000.0,33320,AE,Maison,153.0,6.0,500.0
2016-10-05,290000.0,33320,AE,Maison,153.0,6.0,433.0
2016-11-04,335700.0,33320,AS,Maison,92.0,4.0,1435.0
2016-11-04,335700.0,33320,AS,Maison,92.0,4.0,900.0
2014-01-17,260300.0,33320,AK,Maison,69.0,3.0,180.0
2015-07-22,286600.0,33320,AH,Maison,152.0,7.0,1154.0
2015-10-28,140799.0,33320,AM,Maison,84.0,4.0,194.0
2016-03-30,230000.0,33320,BD,Maison,70.0,4.0,870.0
2017-01-20,280270.0,33320,AK,Maison,84.0,4.0,452.0
2017-09-27,590070.0,33320,AB,Maison,165.0,6.0,800.0
2017-09-27,590070.0,33320,AB,Maison,165.0,6.0,1034.0
2018-02-08,390000.0,33320,AB,Maison,101.0,4.0,372.0
2018-08-08,346700.0,33320,AV,Maison,103.0,4.0,700.0
2015-08-21,71250.0,33320,BE,Maison,130.0,6.0,536.0
2015-12-29,237000.0,33320,AI,Maison,115.0,5.0,733.0
2016-09-07,186000.0,33320,AP,Maison,75.0,3.0,537.0
2016-10-07,232000.0,33320,AW,Maison,60.0,2.0,153.0
2017-03-08,307780.0,33320,AR,Maison,132.0,5.0,248.0
2018-01-12,175000.0,33320,AN,Maison,54.0,1.0,217.0
2018-05-18,430000.0,33320,AH,Maison,163.0,6.0,1194.0
2018-12-20,200000.0,33320,AH,Appartement,112.0,3.0,112.0
2019-05-23,176000.0,33320,BA,Appartement,55.0,3.0,
2014-10-17,225720.0,33320,AX,Maison,84.0,4.0,
2015-07-08,140000.0,33320,BK,Appartement,56.0,3.0,
2015-09-02,103000.0,33320,BK,Appartement,41.0,2.0,
2016-04-22,121000.0,33320,BK,Appartement,54.0,3.0,
2016-05-18,139000.0,33320,BK,Appartement,56.0,3.0,
2016-06-24,172500.0,33320,BK,Maison,77.0,4.0,
2016-06-09,175000.0,33320,BK,Maison,63.0,3.0,
2016-07-04,98000.0,33320,BK,Appartement,41.0,2.0,
2016-11-10,132000.0,33320,BA,Appartement,44.0,2.0,
2016-12-13,158500.0,33320,BK,Maison,63.0,3.0,
2017-01-04,104500.0,33320,BK,Appartement,36.0,2.0,
2017-01-20,143000.0,33320,BK,Appartement,54.0,3.0,
2017-03-13,130475.0,33320,BA,Appartement,46.0,2.0,
2017-05-04,150000.0,33320,BA,Appartement,46.0,2.0,
2018-05-04,115000.0,33320,BK,Appartement,42.0,2.0,
2018-06-07,124200.0,33320,BK,Appartement,40.0,2.0,
2018-08-14,119000.0,33320,BA,Appartement,39.0,2.0,
2018-08-17,185000.0,33320,BK,Appartement,56.0,3.0,
2018-11-12,137000.0,33320,BA,Appartement,43.0,2.0,
2019-01-29,500000.0,33320,BE,Maison,157.0,5.0,900.0
2019-04-12,120000.0,33320,BK,Appartement,41.0,2.0,
2015-05-11,244000.0,33320,AZ,Maison,102.0,5.0,265.0
2015-10-29,251100.0,33320,BC,Maison,123.0,6.0,1461.0
2016-05-11,145000.0,33320,AW,Maison,93.0,4.0,507.0
2016-12-21,190000.0,33320,BD,Maison,69.0,4.0,635.0
2017-01-09,130000.0,33320,AK,Maison,88.0,4.0,220.0
2017-05-17,350000.0,33320,AI,Maison,162.0,6.0,377.0
2017-05-17,350000.0,33320,AI,Maison,162.0,6.0,731.0
2017-12-14,365000.0,33320,AM,Maison,140.0,5.0,591.0
2018-11-21,300000.0,33320,BD,Maison,75.0,3.0,401.0
2018-11-21,300000.0,33320,BD,Maison,75.0,3.0,940.0
2019-02-11,377000.0,33320,AV,Maison,109.0,5.0,702.0
2014-10-02,226000.0,33320,AS,Maison,69.0,3.0,
2016-07-22,257050.0,33320,AK,Maison,85.0,4.0,253.0
2018-03-30,294100.0,33320,BC,Maison,73.0,4.0,557.0
2015-01-19,235600.0,33320,BA,Maison,117.0,4.0,941.0
2015-05-11,277000.0,33320,AY,Maison,118.0,4.0,675.0
2015-11-16,238000.0,33320,BD,Maison,82.0,4.0,493.0
2017-08-02,265500.0,33320,AS,Maison,97.0,4.0,822.0
2017-10-02,244000.0,33320,AR,Maison,93.0,5.0,310.0
2018-01-31,359550.0,33320,AR,Maison,89.0,4.0,463.0
2018-07-05,165000.0,33320,AD,Maison,121.0,4.0,
2018-07-30,337600.0,33320,AR,Maison,82.0,5.0,277.0
2018-10-19,485000.0,33320,AB,Maison,130.0,5.0,2540.0
2018-10-19,485000.0,33320,AB,Maison,130.0,5.0,4600.0
2018-10-19,485000.0,33320,AB,Maison,130.0,5.0,1347.0
2015-08-04,285000.0,33320,BD,Appartement,54.0,3.0,767.0
2015-08-04,285000.0,33320,BD,Appartement,54.0,3.0,767.0
2015-08-04,285000.0,33320,BD,Appartement,56.0,4.0,767.0
2015-08-04,285000.0,33320,BD,Appartement,57.0,3.0,767.0
2015-08-04,285000.0,33320,BD,Appartement,56.0,4.0,767.0
2017-10-31,293970.0,33320,AX,Maison,104.0,5.0,187.0
2018-05-16,480000.0,33320,AT,Maison,146.0,5.0,871.0
2015-03-05,227000.0,33320,AX,Maison,102.0,5.0,334.0
2019-01-17,342700.0,33320,AE,Maison,92.0,4.0,930.0
2019-02-14,455500.0,33320,BD,Appartement,161.0,4.0,280.0
2019-02-14,455500.0,33320,BD,Appartement,161.0,4.0,643.0
2019-02-14,455500.0,33320,BD,Appartement,102.0,4.0,280.0
2019-02-14,455500.0,33320,BD,Appartement,102.0,4.0,643.0
2014-09-08,256000.0,33320,AR,Maison,88.0,5.0,483.0
2014-10-23,255000.0,33320,AP,Maison,82.0,4.0,602.0
2015-01-07,342000.0,33320,AH,Maison,110.0,4.0,563.0
2015-01-07,342000.0,33320,AH,Maison,80.0,3.0,563.0
2015-01-07,342000.0,33320,AH,Maison,80.0,3.0,14.0
2015-01-07,342000.0,33320,AH,Maison,80.0,3.0,262.0
2015-01-07,342000.0,33320,AH,Maison,110.0,4.0,14.0
2015-01-07,342000.0,33320,AH,Maison,110.0,4.0,262.0
2015-12-21,366300.0,33320,BB,Maison,149.0,5.0,382.0
2016-04-11,317030.0,33320,AE,Maison,237.0,7.0,
2017-10-13,195000.0,33320,AT,Maison,87.0,5.0,298.0
2018-01-03,315000.0,33320,BB,Maison,89.0,4.0,448.0
2018-10-22,353000.0,33320,AP,Maison,100.0,5.0,370.0
2014-07-04,225000.0,33320,AW,Maison,82.0,5.0,521.0
2016-11-04,491550.0,33320,AE,Maison,132.0,4.0,500.0
2016-11-04,491550.0,33320,AE,Maison,132.0,4.0,1000.0
2017-01-20,69920.0,33320,AN,Maison,109.0,5.0,276.0
2017-04-28,273000.0,33320,AR,Maison,67.0,4.0,287.0
2018-10-25,341700.0,33320,AK,Maison,84.0,4.0,328.0
2015-03-04,642000.0,33320,BC,Maison,174.0,4.0,903.0
2015-03-04,642000.0,33320,BC,Maison,174.0,4.0,898.0
2016-01-28,260200.0,33320,AC,Maison,99.0,4.0,557.0
2016-03-23,800000.0,33320,AY,Maison,199.0,6.0,1041.0
2018-07-20,617400.0,33320,BD,Maison,110.0,4.0,453.0
2018-07-20,617400.0,33320,BD,Maison,110.0,4.0,264.0
2018-12-24,200000.0,33320,AY,Maison,72.0,4.0,608.0
2015-08-19,322200.0,33320,AV,Maison,77.0,4.0,535.0
2015-09-23,186778.0,33320,AS,Maison,87.0,4.0,227.0
2016-05-03,270000.0,33320,BA,Maison,90.0,3.0,709.0
2017-07-28,325000.0,33320,AS,Maison,105.0,6.0,1371.0
2017-07-28,325000.0,33320,AS,Maison,105.0,6.0,312.0
2017-11-10,452000.0,33320,BC,Maison,170.0,6.0,1373.0
2018-08-24,470600.0,33320,BC,Maison,170.0,6.0,591.0
2018-09-24,253550.0,33320,BD,Maison,69.0,4.0,595.0
2018-11-26,225000.0,33320,AX,Maison,70.0,2.0,1038.0
2019-04-19,454550.0,33320,AB,Maison,135.0,5.0,1000.0
2019-04-19,454550.0,33320,AB,Maison,22.0,1.0,1000.0
2019-04-19,454550.0,33320,AB,Maison,135.0,5.0,500.0
2019-04-19,454550.0,33320,AB,Maison,22.0,1.0,500.0
2017-03-30,258000.0,33320,AD,Maison,75.0,4.0,567.0
2017-07-24,450950.0,33320,BK,Maison,150.0,5.0,470.0
2017-08-23,380000.0,33320,AS,Maison,68.0,2.0,377.0
2014-07-28,271000.0,33320,AL,Maison,90.0,4.0,620.0
2014-07-28,271000.0,33320,AL,Maison,90.0,4.0,500.0
2015-03-31,275000.0,33320,AB,Maison,100.0,3.0,574.0
2015-03-31,275000.0,33320,AB,Maison,100.0,3.0,858.0
2016-03-14,265000.0,33320,BA,Maison,89.0,4.0,249.0
2016-06-23,260000.0,33320,AS,Maison,76.0,4.0,673.0
2017-03-03,175000.0,33320,AS,Appartement,47.0,2.0,
2017-03-14,252500.0,33320,AS,Appartement,76.0,3.0,
2017-03-14,237500.0,33320,AS,Appartement,66.0,3.0,
2017-03-09,179000.0,33320,AS,Appartement,47.0,2.0,
2017-03-21,240500.0,33320,AS,Appartement,66.0,3.0,
2017-03-20,200000.0,33320,BD,Appartement,70.0,3.0,824.0
2017-03-20,200000.0,33320,BD,Appartement,70.0,3.0,824.0
2017-04-14,166000.0,33320,AS,Appartement,41.0,2.0,
2017-04-06,252500.0,33320,AS,Appartement,76.0,3.0,
2017-05-15,160000.0,33320,AS,Appartement,39.0,2.0,
2017-07-27,158000.0,33320,AS,Appartement,41.0,2.0,
2017-11-16,477000.0,33320,AS,Appartement,133.0,5.0,
2017-10-31,253600.0,33320,AS,Maison,81.0,4.0,206.0
2019-04-29,385000.0,33320,AS,Maison,143.0,5.0,240.0
2014-02-12,204000.0,33320,BI,Maison,81.0,4.0,
2014-02-17,135000.0,33320,BI,Appartement,50.0,3.0,
2014-02-13,460000.0,33320,BK,Maison,80.0,3.0,516.0
2014-06-09,146000.0,33320,BI,Appartement,51.0,3.0,
2014-07-08,168000.0,33320,BI,Appartement,67.0,4.0,
2014-07-15,187000.0,33320,AX,Maison,136.0,5.0,623.0
2014-07-24,206000.0,33320,BI,Maison,81.0,4.0,
2014-09-04,130000.0,33320,BI,Appartement,51.0,3.0,
2014-10-27,242000.0,33320,BI,Maison,81.0,4.0,
2015-07-28,157000.0,33320,BI,Appartement,67.0,4.0,
2015-08-31,220000.0,33320,AZ,Maison,102.0,5.0,374.0
2015-10-02,164000.0,33320,BI,Appartement,60.0,3.0,
2015-09-23,236600.0,33320,BI,Maison,81.0,4.0,
2015-10-06,140000.0,33320,BI,Appartement,51.0,3.0,
2015-10-15,150000.0,33320,BI,Appartement,60.0,3.0,
2015-10-26,220000.0,33320,BI,Maison,81.0,4.0,
2015-10-02,236350.0,33320,BI,Maison,81.0,4.0,
2015-12-08,138000.0,33320,BI,Appartement,50.0,3.0,
2016-03-18,215000.0,33320,BI,Maison,81.0,4.0,
2016-05-23,115000.0,33320,BI,Appartement,51.0,3.0,
2016-06-28,197200.0,33320,BI,Appartement,67.0,4.0,
2016-07-28,128000.0,33320,BI,Appartement,50.0,3.0,
2016-08-16,147000.0,33320,BI,Appartement,51.0,3.0,
2016-09-30,243390.0,33320,BI,Maison,81.0,4.0,
2016-10-24,138000.0,33320,BI,Appartement,51.0,3.0,
2016-12-12,97500.0,33320,BI,Appartement,31.0,2.0,
2017-01-20,226000.0,33320,BI,Maison,81.0,4.0,
2017-04-10,103000.0,33320,BI,Appartement,41.0,2.0,
2017-05-03,107175.0,33320,BI,Appartement,32.0,2.0,
2017-05-15,177000.0,33320,BI,Appartement,67.0,4.0,
2017-10-30,284600.0,33320,BI,Maison,81.0,4.0,
2017-11-28,105000.0,33320,BI,Appartement,31.0,2.0,
2018-01-29,82500.0,33320,BI,Appartement,60.0,3.0,
2018-03-23,127500.0,33320,BI,Appartement,41.0,2.0,
2018-04-11,206200.0,33320,BI,Appartement,60.0,3.0,
2018-05-04,192650.0,33320,BI,Appartement,60.0,3.0,
2018-07-26,167500.0,33320,BI,Appartement,67.0,4.0,
2018-09-07,307000.0,33320,AL,Maison,94.0,5.0,556.0
2018-10-04,132000.0,33320,BI,Appartement,42.0,2.0,
2018-10-17,277799.0,33320,BA,Maison,72.0,3.0,187.0
2018-12-06,176700.0,33320,BI,Appartement,51.0,3.0,
2019-01-16,464000.0,33320,AZ,Maison,148.0,7.0,877.0
2019-01-21,210000.0,33320,BI,Appartement,67.0,4.0,
2019-04-01,190000.0,33320,BI,Appartement,51.0,3.0,
2019-04-08,290000.0,33320,BI,Maison,81.0,4.0,
2019-05-29,324000.0,33320,BI,Maison,81.0,4.0,
2019-06-27,315550.0,33320,BI,Maison,81.0,4.0,
2014-03-05,97190.0,33320,BE,Maison,80.0,4.0,303.0
2014-03-11,166555.18,33320,AT,Appartement,39.0,2.0,
2014-03-11,167157.19,33320,AT,Appartement,41.0,2.0,
2014-03-11,164448.16,33320,AT,Appartement,41.0,2.0,
2014-03-14,162379.26,33320,AT,Appartement,40.0,2.0,
2014-03-11,167558.53,33320,AT,Appartement,44.0,2.0,
2014-03-11,169665.55,33320,AT,Appartement,40.0,2.0,
2014-03-13,155016.72,33320,AT,Appartement,41.0,2.0,
2014-03-21,170568.56,33320,AT,Appartement,45.0,2.0,
2014-03-25,157868.73,33320,AT,Appartement,38.0,2.0,
2014-04-17,161939.8,33320,AT,Appartement,41.0,2.0,
2014-03-21,160535.12,33320,AT,Appartement,43.0,2.0,
2014-04-25,228400.0,33320,AT,Appartement,62.0,2.0,
2014-05-28,163846.15,33320,AT,Appartement,40.0,2.0,
2014-07-16,161500.0,33320,AT,Appartement,41.0,2.0,
2014-08-04,171571.91,33320,AT,Appartement,42.0,2.0,
2014-07-31,233076.92,33320,AT,Appartement,62.0,3.0,
2014-08-07,127500.0,33320,AT,Appartement,26.0,1.0,
2014-11-24,155864.05,33320,AT,Appartement,41.0,2.0,
2014-12-30,136000.0,33320,AT,Appartement,33.0,1.0,
2014-12-30,255000.0,33320,AT,Appartement,69.0,3.0,
2015-01-29,140500.0,33320,AT,Maison,87.0,5.0,248.0
2015-02-26,226000.0,33320,AT,Appartement,62.0,3.0,
2015-03-05,239000.0,33320,AT,Appartement,66.0,3.0,
2015-06-01,272000.0,33320,AZ,Maison,87.0,4.0,527.0
2015-08-07,299000.0,33320,AT,Appartement,87.0,4.0,
2015-09-01,243000.0,33320,AT,Appartement,66.0,3.0,
2016-02-02,552000.0,33320,AV,Maison,152.0,0.0,704.0
2016-02-02,552000.0,33320,AV,Maison,152.0,0.0,500.0
2016-02-02,552000.0,33320,AV,Maison,152.0,5.0,704.0
2016-02-02,552000.0,33320,AV,Maison,152.0,5.0,500.0
2016-10-10,245000.0,33320,AB,Maison,83.0,5.0,3874.0
2016-10-10,245000.0,33320,AB,Maison,83.0,5.0,2989.0
2016-10-10,245000.0,33320,AB,Maison,83.0,5.0,811.0
2017-10-12,267000.0,33320,BB,Maison,87.0,4.0,195.0
2019-04-03,666250.0,33320,AY,Maison,134.0,5.0,679.0
2014-11-27,320000.0,33320,BE,Maison,165.0,5.0,725.0
2017-03-21,150000.0,33320,AW,Maison,78.0,4.0,75.0
2017-12-07,248300.0,33320,BC,Maison,83.0,5.0,486.0
2019-05-15,164970.0,33320,AS,Maison,86.0,4.0,308.0
2014-01-24,95760.0,33320,AK,Appartement,57.0,3.0,
2014-11-19,96700.0,33320,AK,Appartement,57.0,3.0,
2014-12-16,438835.0,33320,AH,Maison,164.0,7.0,1034.0
2014-12-19,96700.0,33320,AK,Appartement,57.0,3.0,
2015-04-03,96700.0,33320,AK,Appartement,57.0,3.0,
2015-08-24,116650.0,33320,AK,Appartement,57.0,3.0,
2016-02-26,128900.0,33320,AK,Appartement,57.0,3.0,
2016-04-29,238000.0,33320,BK,Maison,98.0,4.0,300.0
2016-12-16,135000.0,33320,AK,Appartement,57.0,3.0,
2017-04-20,420000.0,33320,AV,Maison,112.0,5.0,687.0
2017-04-20,420000.0,33320,AV,Maison,112.0,5.0,500.0
2017-03-31,101574.0,33320,AK,Appartement,57.0,3.0,
2017-05-30,245000.0,33320,AV,Maison,112.0,5.0,500.0
2017-05-30,245000.0,33320,AV,Maison,112.0,5.0,687.0
2017-04-27,6231966.0,33320,AS,Maison,84.0,4.0,236.0
2017-10-23,147000.0,33320,AK,Appartement,57.0,3.0,
2017-11-29,312153.0,33320,AT,Maison,111.0,4.0,372.0
2017-12-05,123500.0,33320,AK,Appartement,57.0,3.0,
2018-04-13,370000.0,33320,AH,Maison,126.0,5.0,
2018-07-18,149000.0,33320,AK,Appartement,57.0,3.0,
2018-08-24,304250.0,33320,BI,Maison,76.0,4.0,207.0
2019-06-06,128250.0,33320,AK,Appartement,57.0,3.0,
2017-01-30,381000.0,33320,BB,Maison,114.0,4.0,1005.0
2017-02-06,248400.0,33320,AD,Maison,90.0,4.0,354.0
2017-12-20,440200.0,33320,AB,Maison,93.0,4.0,1756.0
2017-12-20,440200.0,33320,AB,Maison,93.0,4.0,956.0
2019-02-27,386000.0,33320,BH,Maison,96.0,4.0,149.0
2014-11-25,286000.0,33320,AK,Maison,286.0,6.0,984.0
2014-11-25,286000.0,33320,AK,Maison,286.0,6.0,300.0
2015-03-02,280400.0,33320,AS,Maison,86.0,4.0,313.0
2015-08-31,413000.0,33320,BA,Maison,135.0,4.0,737.0
2015-11-06,196000.0,33320,BB,Maison,76.0,4.0,
2016-06-29,320000.0,33320,AE,Maison,153.0,6.0,700.0
2016-06-29,320000.0,33320,AE,Maison,153.0,6.0,1131.0
2017-12-15,667820.0,33320,AT,Maison,140.0,5.0,803.0
2019-06-04,422400.0,33320,AX,Maison,125.0,5.0,848.0
2019-06-21,1080000.0,33320,AK,Maison,148.0,5.0,
2014-09-01,243000.0,33320,AP,Maison,80.0,5.0,444.0
2014-08-26,147500.0,33320,AS,Appartement,65.0,3.0,
2014-10-24,145000.0,33320,AS,Appartement,67.0,3.0,
2015-08-06,245000.0,33320,BI,Maison,95.0,4.0,625.0
2015-12-18,168000.0,33320,AN,Maison,105.0,4.0,420.0
2017-07-21,480000.0,33320,BB,Maison,192.0,5.0,420.0
2018-11-22,414400.0,33320,AX,Maison,120.0,4.0,2930.0
2018-11-22,414400.0,33320,AX,Maison,120.0,4.0,500.0
2019-01-29,190000.0,33320,AS,Appartement,65.0,3.0,
2019-05-29,190000.0,33320,AS,Appartement,67.0,3.0,
2014-01-31,330000.0,33320,BD,Maison,68.0,2.0,333.0
2015-05-05,215000.0,33320,AI,Maison,77.0,4.0,470.0
2016-07-29,327500.0,33320,BD,Maison,68.0,2.0,333.0
2016-07-28,700000.0,33320,AP,Maison,125.0,5.0,976.0
2016-07-28,700000.0,33320,AP,Maison,125.0,5.0,755.0
2016-07-28,700000.0,33320,AP,Maison,44.0,1.0,755.0
2016-07-28,700000.0,33320,AP,Maison,44.0,1.0,976.0
2017-03-31,229100.0,33320,AP,Appartement,68.0,3.0,
2017-03-31,233000.0,33320,AP,Appartement,72.0,3.0,
2017-03-29,172000.0,33320,AP,Appartement,41.0,2.0,
2017-03-24,176000.0,33320,AP,Appartement,44.0,2.0,
2017-04-20,249000.0,33320,AP,Appartement,68.0,3.0,
2017-04-05,170000.0,33320,AP,Appartement,41.0,2.0,
2017-04-10,170000.0,33320,AP,Appartement,41.0,2.0,
2017-04-11,330000.0,33320,AP,Appartement,95.0,4.0,
2017-04-18,176000.0,33320,AP,Appartement,44.0,2.0,
2017-06-19,249000.0,33320,AP,Appartement,68.0,3.0,
2017-06-28,257000.0,33320,AP,Appartement,72.0,3.0,
2017-07-11,258000.0,33320,AP,Appartement,71.0,3.0,
2017-07-21,194000.0,33320,AP,Appartement,47.0,2.0,
2017-07-21,186000.0,33320,AP,Appartement,47.0,2.0,
2017-07-27,170000.0,33320,AP,Appartement,41.0,2.0,
2017-10-04,248000.0,33320,AP,Appartement,68.0,3.0,
2017-10-12,234700.0,33320,AP,Appartement,67.0,3.0,
2017-11-16,242000.0,33320,AP,Appartement,67.0,3.0,
2017-11-22,255000.0,33320,AP,Appartement,71.0,3.0,
2018-02-12,325000.0,33320,AP,Appartement,80.0,4.0,
2018-09-19,525700.0,33320,AL,Maison,130.0,4.0,458.0
2019-01-25,370000.0,33320,AI,Appartement,70.0,4.0,2000.0
2019-01-25,370000.0,33320,AI,Appartement,20.0,1.0,2000.0
2019-01-25,370000.0,33320,AI,Appartement,20.0,1.0,715.0
2019-01-25,370000.0,33320,AI,Appartement,70.0,4.0,715.0
2019-02-18,852000.0,33320,AR,Maison,110.0,4.0,431.0
2019-02-18,852000.0,33320,AR,Maison,110.0,4.0,300.0
2014-11-26,290000.0,33320,AR,Maison,82.0,5.0,281.0
2014-11-28,111200.0,33320,AW,Appartement,59.0,3.0,
2015-02-12,111000.0,33320,AX,Appartement,40.0,2.0,
2015-03-11,100000.0,33320,BK,Maison,72.0,2.0,71.0
2017-07-05,170000.0,33320,BD,Maison,83.0,5.0,433.0
2017-08-31,68000.0,33320,AW,Appartement,30.0,1.0,
2018-01-12,378000.0,33320,AK,Maison,135.0,5.0,661.0
2018-08-16,124000.0,33320,AW,Appartement,59.0,3.0,
2018-11-12,42500.0,33320,AW,Appartement,30.0,1.0,
2014-08-21,210000.0,33320,AS,Maison,75.0,4.0,425.0
2016-09-29,341300.0,33320,BC,Maison,102.0,3.0,834.0
2015-03-16,133000.0,33320,AH,Maison,59.0,2.0,139.0
2015-04-15,227900.0,33320,AW,Maison,99.0,4.0,
2016-04-25,226000.0,33320,AW,Maison,100.0,4.0,
2016-04-29,240000.0,33320,BD,Maison,83.0,5.0,503.0
2016-06-29,225000.0,33320,AW,Maison,100.0,4.0,
2016-10-12,186000.0,33320,AW,Maison,68.0,3.0,
2017-11-16,240000.0,33320,AW,Maison,90.0,4.0,
2018-04-30,455000.0,33320,BB,Maison,149.0,4.0,1644.0
2018-07-10,130000.0,33320,AS,Maison,104.0,4.0,162.0
2019-05-06,274600.0,33320,AW,Maison,68.0,3.0,
2019-06-24,310000.0,33320,AW,Maison,99.0,4.0,
2014-04-18,650000.0,33320,AW,Maison,130.0,4.0,945.0
2014-04-18,650000.0,33320,AW,Maison,130.0,4.0,1159.0
2018-09-20,155000.0,33320,BA,Appartement,42.0,2.0,
2019-01-28,360000.0,33320,AT,Maison,104.0,5.0,322.0
2019-04-30,119900.0,33320,BA,Appartement,35.0,1.0,
2019-05-10,396000.0,33320,AT,Maison,116.0,6.0,656.0
2015-07-10,316750.0,33320,AR,Maison,99.0,5.0,800.0
2015-11-06,165360.0,33320,BA,Appartement,63.0,3.0,
2015-11-10,147000.0,33320,BA,Appartement,43.0,2.0,
2015-11-10,193000.0,33320,BA,Appartement,62.0,3.0,
2015-11-12,155000.0,33320,BA,Appartement,45.0,2.0,
2015-11-16,178880.0,33320,BA,Appartement,68.0,3.0,
2015-11-13,145000.0,33320,BA,Appartement,40.0,2.0,
2015-11-16,154000.0,33320,BA,Appartement,45.0,2.0,
2015-11-10,158000.0,33320,BA,Appartement,46.0,2.0,
2015-11-12,151320.0,33320,BA,Appartement,46.0,2.0,
2015-11-18,210000.0,33320,BA,Appartement,67.0,3.0,
2015-11-23,139200.0,33320,BA,Appartement,43.0,2.0,
2015-11-19,159000.0,33320,BA,Appartement,48.0,2.0,
2015-11-24,249000.0,33320,BA,Appartement,83.0,3.0,
2015-11-30,178880.0,33320,BA,Appartement,68.0,3.0,
2015-12-16,199000.0,33320,BA,Appartement,60.0,3.0,
2015-12-21,279000.0,33320,BA,Appartement,94.0,4.0,
2015-12-18,207000.0,33320,BA,Appartement,67.0,3.0,
2015-12-29,199000.0,33320,BA,Appartement,64.0,3.0,
2016-01-13,199000.0,33320,BA,Appartement,64.0,3.0,
2016-01-26,203000.0,33320,BA,Appartement,65.0,3.0,
2016-02-17,198000.0,33320,BA,Appartement,62.0,3.0,
2016-03-09,189000.0,33320,BA,Appartement,63.0,3.0,
2016-03-11,158000.0,33320,BA,Appartement,50.0,2.0,
2016-04-27,249000.0,33320,BA,Appartement,83.0,4.0,
2016-06-14,204000.0,33320,BA,Appartement,68.0,3.0,
2016-06-30,149000.0,33320,BA,Appartement,48.0,2.0,
2016-07-22,156000.0,33320,BA,Appartement,50.0,2.0,
2017-03-01,165000.0,33320,AR,Maison,65.0,3.0,180.0
2017-03-01,165000.0,33320,AR,Maison,65.0,3.0,439.0
2017-05-30,287000.0,33320,BA,Appartement,100.0,4.0,
2017-07-19,379250.0,33320,AR,Maison,99.0,5.0,800.0
2017-07-19,287000.0,33320,BA,Appartement,100.0,4.0,
2017-10-25,338000.0,33320,BA,Appartement,44.0,2.0,
2017-10-25,338000.0,33320,BA,Appartement,61.0,3.0,
2018-02-08,330000.0,33320,AT,Maison,97.0,4.0,718.0
2018-08-02,140500.0,33320,AT,Maison,87.0,5.0,210.0
2019-05-29,457350.0,33320,BB,Maison,130.0,4.0,424.0
2014-04-25,307610.0,33320,AM,Maison,141.0,5.0,314.0
2016-03-17,151000.0,33320,AX,Maison,60.0,3.0,410.0
2017-01-18,310400.0,33320,BD,Maison,153.0,6.0,454.0
2016-05-13,263000.0,33320,AV,Maison,95.0,5.0,876.0
2016-10-18,320400.0,33320,AT,Maison,117.0,4.0,433.0
2014-02-28,281510.0,33320,AY,Maison,100.0,4.0,514.0
2014-08-29,89000.0,33320,AB,Appartement,36.0,2.0,
2015-05-05,117000.0,33320,AB,Appartement,54.0,3.0,
2015-07-23,700000.0,33320,AA,Maison,120.0,3.0,1907.0
2015-07-23,700000.0,33320,AA,Maison,90.0,0.0,1907.0
2015-10-05,428180.61,33320,AA,Appartement,79.0,4.0,
2015-10-05,428180.61,33320,AA,Appartement,60.0,3.0,
2015-10-05,428180.61,33320,AA,Appartement,61.0,3.0,
2015-10-05,3080078.8,33320,AA,Appartement,64.0,3.0,
2015-10-05,3080078.8,33320,AA,Appartement,80.0,4.0,
2015-10-05,3080078.8,33320,AA,Appartement,51.0,2.0,
2015-10-05,3080078.8,33320,AA,Appartement,64.0,3.0,
2015-10-05,3080078.8,33320,AA,Appartement,50.0,2.0,
2015-10-05,3080078.8,33320,AA,Appartement,63.0,3.0,
2015-10-05,3080078.8,33320,AA,Appartement,50.0,2.0,
2015-10-05,3080078.8,33320,AA,Appartement,63.0,3.0,
2015-10-05,3080078.8,33320,AA,Appartement,80.0,4.0,
2015-10-05,3080078.8,33320,AA,Appartement,66.0,3.0,
2015-10-05,3080078.8,33320,AA,Appartement,66.0,3.0,
2015-10-05,3080078.8,33320,AA,Appartement,66.0,3.0,
2015-10-05,3080078.8,33320,AA,Appartement,49.0,2.0,
2015-10-05,3080078.8,33320,AA,Appartement,81.0,4.0,
2015-10-05,3080078.8,33320,AA,Appartement,65.0,3.0,
2015-10-05,3080078.8,33320,AA,Appartement,50.0,2.0,
2015-10-05,3080078.8,33320,AA,Appartement,65.0,3.0,
2015-10-05,3080078.8,33320,AA,Appartement,81.0,4.0,
2015-10-05,3080078.8,33320,AA,Appartement,66.0,3.0,
2015-10-05,3080078.8,33320,AA,Appartement,50.0,2.0,
2015-10-05,3080078.8,33320,AA,Appartement,81.0,4.0,
2015-10-05,3080078.8,33320,AA,Appartement,87.0,5.0,
2016-10-21,319000.0,33320,AB,Maison,113.0,4.0,1340.0
2017-04-03,115000.0,33320,AB,Appartement,41.0,2.0,
